Fecha,Cargos
2018-10-14,0.0
2018-10-15,222346.91
2018-10-16,47844.55
2018-10-17,157603.12
2018-10-18,23200.0
2018-10-19,0.0
2018-10-20,0.0
2018-10-21,0.0
2018-10-22,158672.36
2018-10-23,268512.75
2018-10-24,73879.13
2018-10-25,0.0
2018-10-26,68836.72
2018-10-27,0.0
2018-10-28,0.0
2018-10-29,147582.95
2018-10-30,515837.08
2018-10-31,31168.01
2018-11-01,0.0
2018-11-02,0.0
2018-11-03,0.0
2018-11-04,0.0
2018-11-05,0.0
2018-11-06,341670.87
2018-11-07,30482.76
2018-11-08,77305.20999999999
2018-11-09,0.0
2018-11-10,0.0
2018-11-11,0.0
2018-11-12,0.0
2018-11-13,422431.2
2018-11-14,67705.88
2018-11-15,25060.8
2018-11-16,0.0
2018-11-17,0.0
2018-11-18,0.0
2018-11-19,0.0
2018-11-20,6733.87
2018-11-21,13095.789999999999
2018-11-22,0.0
2018-11-23,152148.4
2018-11-24,0.0
2018-11-25,0.0
2018-11-26,0.0
2018-11-27,26884.26
2018-11-28,29522.0
2018-11-29,138262.69
2018-11-30,304910.24
2018-12-01,0.0
2018-12-02,0.0
2018-12-03,0.0
2018-12-04,0.0
2018-12-05,0.0
2018-12-06,25515.54
2018-12-07,0.0
2018-12-08,0.0
2018-12-09,0.0
2018-12-10,122687.4
2018-12-11,0.0
2018-12-12,0.0
2018-12-13,0.0
2018-12-14,0.0
2018-12-15,0.0
2018-12-16,0.0
2018-12-17,0.0
2018-12-18,0.0
2018-12-19,128141.33
2018-12-20,99371.45
2018-12-21,0.0
2018-12-22,0.0
2018-12-23,0.0
2018-12-24,0.0
2018-12-25,0.0
2018-12-26,8410.0
2018-12-27,35703.130000000005
2018-12-28,371435.06
2018-12-29,0.0
2018-12-30,0.0
2018-12-31,0.0
2019-01-01,0.0
2019-01-02,0.0
2019-01-03,0.0
2019-01-04,0.0
2019-01-05,0.0
2019-01-06,0.0
2019-01-07,19669.4
2019-01-08,0.0
2019-01-09,565589.6499999999
2019-01-10,557681.82
2019-01-11,290804.17
2019-01-12,0.0
2019-01-13,0.0
2019-01-14,303008.57
2019-01-15,148343.17
2019-01-16,0.0
2019-01-17,37595.97
2019-01-18,614319.1
2019-01-19,0.0
2019-01-20,0.0
2019-01-21,0.0
2019-01-22,0.0
2019-01-23,15903.6
2019-01-24,0.0
2019-01-25,0.0
2019-01-26,0.0
2019-01-27,0.0
2019-01-28,12294.98
2019-01-29,7117.76
2019-01-30,19639.35
2019-01-31,9669.9
2019-02-01,0.0
2019-02-02,0.0
2019-02-03,0.0
2019-02-04,0.0
2019-02-05,0.0
2019-02-06,87879.09999999999
2019-02-07,3323.4
2019-02-08,500026.26
2019-02-09,0.0
2019-02-10,0.0
2019-02-11,20064.66
2019-02-12,84247.92
2019-02-13,0.0
2019-02-14,0.0
2019-02-15,228558.71
2019-02-16,0.0
2019-02-17,0.0
2019-02-18,0.0
2019-02-19,0.0
2019-02-20,132636.13999999998
2019-02-21,30469.11
2019-02-22,1134.48
2019-02-23,0.0
2019-02-24,0.0
2019-02-25,14456.27
2019-02-26,64524.740000000005
2019-02-27,10789.27
2019-02-28,89276.18
2019-03-01,0.0
2019-03-02,0.0
2019-03-03,0.0
2019-03-04,0.0
2019-03-05,146624.0
2019-03-06,0.0
2019-03-07,104956.78
2019-03-08,398832.31
2019-03-09,0.0
2019-03-10,0.0
2019-03-11,0.0
2019-03-12,0.0
2019-03-13,19033.28
2019-03-14,0.0
2019-03-15,47205.409999999996
2019-03-16,0.0
2019-03-17,0.0
2019-03-18,0.0
2019-03-19,0.0
2019-03-20,15834.0
2019-03-21,17114.730000000003
2019-03-22,0.0
2019-03-23,0.0
2019-03-24,0.0
2019-03-25,36850.689999999995
2019-03-26,0.0
2019-03-27,15263.28
2019-03-28,0.0
2019-03-29,139421.74
2019-03-30,0.0
2019-03-31,0.0
2019-04-01,0.0
2019-04-02,237346.69
2019-04-03,0.0
2019-04-04,193529.54
2019-04-05,29089.870000000003
2019-04-06,0.0
2019-04-07,0.0
2019-04-08,0.0
2019-04-09,3324.56
2019-04-10,157647.65
2019-04-11,6470.68
2019-04-12,33596.17
2019-04-13,0.0
2019-04-14,0.0
2019-04-15,10535.21
2019-04-16,0.0
2019-04-17,10718.4
2019-04-18,0.0
2019-04-19,0.0
2019-04-20,0.0
2019-04-21,0.0
2019-04-22,0.0
2019-04-23,7574.8
2019-04-24,29686.58
2019-04-25,32588.69
2019-04-26,33970.09
2019-04-27,0.0
2019-04-28,0.0
2019-04-29,4590.12
2019-04-30,45428.38
2019-05-01,0.0
2019-05-02,0.0
2019-05-03,0.0
2019-05-04,0.0
2019-05-05,0.0
2019-05-06,0.0
2019-05-07,0.0
2019-05-08,1345.58
2019-05-09,0.0
2019-05-10,403139.08
2019-05-11,0.0
2019-05-12,0.0
2019-05-13,48154.91
2019-05-14,0.0
2019-05-15,11089.6
2019-05-16,55807.6
2019-05-17,35528.22
2019-05-18,0.0
2019-05-19,0.0
2019-05-20,8740.24
2019-05-21,0.0
2019-05-22,0.0
2019-05-23,169418.06999999998
2019-05-24,33408.35
2019-05-25,0.0
2019-05-26,0.0
2019-05-27,31703.75
2019-05-28,0.0
2019-05-29,6172.13
2019-05-30,21320.8
2019-05-31,76368.6
2019-06-01,0.0
2019-06-02,0.0
2019-06-03,1340.03
2019-06-04,225234.24
2019-06-05,31361.94
2019-06-06,95474.95999999999
2019-06-07,21531.34
2019-06-08,0.0
2019-06-09,0.0
2019-06-10,7632.8
2019-06-11,0.0
2019-06-12,12042.619999999999
2019-06-13,53493.31
2019-06-14,13891.35
2019-06-15,0.0
2019-06-16,0.0
2019-06-17,0.0
2019-06-18,32956.96
2019-06-19,17981.879999999997
2019-06-20,3887.86
2019-06-21,44414.64
2019-06-22,0.0
2019-06-23,0.0
2019-06-24,1085.76
2019-06-25,0.0
2019-06-26,19786.54
2019-06-27,74724.91
2019-06-28,41177.2
2019-06-29,0.0
2019-06-30,0.0
2019-07-01,0.0
2019-07-02,0.0
2019-07-03,52692.83
2019-07-04,20119.69
2019-07-05,52837.770000000004
2019-07-06,0.0
2019-07-07,0.0
2019-07-08,510.17
2019-07-09,0.0
2019-07-10,27279.42
2019-07-11,53698.45
2019-07-12,18384.86
2019-07-13,0.0
2019-07-14,0.0
2019-07-15,68033.37000000001
2019-07-16,0.0
2019-07-17,0.0
2019-07-18,0.0
2019-07-19,31246.579999999998
2019-07-20,0.0
2019-07-21,0.0
2019-07-22,76466.11
2019-07-23,35722.46
2019-07-24,49396.67
2019-07-25,202712.18
2019-07-26,25783.739999999998
2019-07-27,0.0
2019-07-28,0.0
2019-07-29,0.0
2019-07-30,5394.0
2019-07-31,105857.42
2019-08-01,0.0
2019-08-02,10776.3
2019-08-03,0.0
2019-08-04,0.0
2019-08-05,0.0
2019-08-06,0.0
2019-08-07,0.0
2019-08-08,0.0
2019-08-09,66546.51
2019-08-10,0.0
2019-08-11,0.0
2019-08-12,25247.78
2019-08-13,0.0
2019-08-14,99340.48
2019-08-15,30784.72
2019-08-16,0.0
2019-08-17,0.0
2019-08-18,0.0
2019-08-19,400.0
2019-08-20,108812.67
2019-08-21,20960.12
2019-08-22,0.0
2019-08-23,57020.56
2019-08-24,0.0
2019-08-25,0.0
2019-08-26,25471.559999999998
2019-08-27,1735.3600000000001
2019-08-28,4756.7
2019-08-29,18616.0
2019-08-30,0.0
2019-08-31,0.0
2019-09-01,0.0
2019-09-02,0.0
2019-09-03,459964.81
2019-09-04,10054.88
2019-09-05,30047.85
2019-09-06,26580.32
2019-09-07,0.0
2019-09-08,0.0
2019-09-09,19453.2
2019-09-10,5205.18
2019-09-11,0.0
2019-09-12,56318.0
2019-09-13,0.0
2019-09-14,0.0
2019-09-15,0.0
2019-09-16,0.0
2019-09-17,1274.26
2019-09-18,148141.65
2019-09-19,0.0
2019-09-20,111250.92000000001
2019-09-21,0.0
2019-09-22,0.0
2019-09-23,8468.0
2019-09-24,7584.66
2019-09-25,6009.73
2019-09-26,70950.62
2019-09-27,134220.46
2019-09-28,0.0
2019-09-29,0.0
2019-09-30,446218.48000000004
2019-10-01,7109.860000000001
2019-10-02,0.0
2019-10-03,0.0
2019-10-04,38269.03
2019-10-05,0.0
2019-10-06,0.0
2019-10-07,2387.28
2019-10-08,25544.82
2019-10-09,19121.21
2019-10-10,0.0
2019-10-11,0.0
2019-10-12,0.0
2019-10-13,0.0
2019-10-14,1147.99
2019-10-15,22391.97
2019-10-16,0.0
2019-10-17,0.0
2019-10-18,20578.61
2019-10-19,0.0
2019-10-20,0.0
2019-10-21,45620.11
2019-10-22,58182.5
2019-10-23,23507.21
2019-10-24,391375.84
2019-10-25,38569.31
2019-10-26,0.0
2019-10-27,0.0
2019-10-28,19070.98
2019-10-29,67805.83
2019-10-30,60923.9
2019-10-31,180692.51
2019-11-01,12162.72
2019-11-02,0.0
2019-11-03,0.0
2019-11-04,0.0
2019-11-05,0.0
2019-11-06,0.0
2019-11-07,0.0
2019-11-08,29489.93
2019-11-09,0.0
2019-11-10,0.0
2019-11-11,16104.56
2019-11-12,0.0
2019-11-13,44086.09
2019-11-14,44421.6
2019-11-15,0.0
2019-11-16,0.0
2019-11-17,0.0
2019-11-18,0.0
2019-11-19,12030.36
2019-11-20,92434.57
2019-11-21,77027.0
2019-11-22,6032.0
2019-11-23,0.0
2019-11-24,0.0
2019-11-25,0.0
2019-11-26,511459.89
2019-11-27,77607.16
2019-11-28,125618.15
2019-11-29,66554.69
2019-11-30,0.0
2019-12-01,0.0
2019-12-02,59083.18
2019-12-03,0.0
2019-12-04,10397.25
2019-12-05,12202.19
2019-12-06,34564.41
2019-12-07,0.0
2019-12-08,0.0
2019-12-09,4154.25
2019-12-10,36848.43
2019-12-11,0.0
2019-12-12,12303.19
2019-12-13,8513.07
2019-12-14,0.0
2019-12-15,0.0
2019-12-16,54585.42
2019-12-17,45283.200000000004
2019-12-18,6037.47
2019-12-19,93437.05
2019-12-20,217700.74
2019-12-21,0.0
2019-12-22,0.0
2019-12-23,19644.34
2019-12-24,0.0
2019-12-25,0.0
2019-12-26,3190.0
2019-12-27,2552.0
2019-12-28,0.0
2019-12-29,0.0
2019-12-30,307805.44
2019-12-31,0.0
2020-01-01,0.0
2020-01-02,0.0
2020-01-03,0.0
2020-01-04,0.0
2020-01-05,0.0
2020-01-06,0.0
2020-01-07,0.0
2020-01-08,0.0
2020-01-09,256066.82
2020-01-10,422510.78
2020-01-11,0.0
2020-01-12,0.0
2020-01-13,94751.13
2020-01-14,53818.54
2020-01-15,106534.95
2020-01-16,58696.46
2020-01-17,103584.29999999999
2020-01-18,0.0
2020-01-19,0.0
2020-01-20,32742.75
2020-01-21,25014.47
2020-01-22,32046.95
2020-01-23,11194.0
2020-01-24,14848.0
2020-01-25,0.0
2020-01-26,0.0
2020-01-27,24768.32
2020-01-28,58128.6
2020-01-29,14775.2
2020-01-30,131354.66
2020-01-31,42606.93
2020-02-01,0.0
2020-02-02,0.0
2020-02-03,0.0
2020-02-04,0.0
2020-02-05,0.0
2020-02-06,0.0
2020-02-07,99047.5
2020-02-08,0.0
2020-02-09,0.0
2020-02-10,0.0
2020-02-11,5208.4
2020-02-12,0.0
2020-02-13,0.0
2020-02-14,193476.56
2020-02-15,0.0
2020-02-16,0.0
2020-02-17,80595.3
2020-02-18,0.0
2020-02-19,101518.98000000001
2020-02-20,357346.99
2020-02-21,42747.34
2020-02-22,0.0
2020-02-23,0.0
2020-02-24,0.0
2020-02-25,48777.549999999996
2020-02-26,158862.38
2020-02-27,72813.76000000001
2020-02-28,103793.15
2020-02-29,24975.0
2020-03-01,0.0
2020-03-02,0.0
2020-03-03,0.0
2020-03-04,29872.39
2020-03-05,11559.89
2020-03-06,17070.22
2020-03-07,0.0
2020-03-08,0.0
2020-03-09,0.0
2020-03-10,11055.029999999999
2020-03-11,103972.91
2020-03-12,298004.0
2020-03-13,42737.5
2020-03-14,0.0
2020-03-15,0.0
2020-03-16,0.0
2020-03-17,25643.56
2020-03-18,6294.39
2020-03-19,132636.22999999998
2020-03-20,4533.86
2020-03-21,0.0
2020-03-22,0.0
2020-03-23,5787.43
2020-03-24,38537.73
2020-03-25,42063.22
2020-03-26,34039.91
2020-03-27,40834.13
2020-03-28,0.0
2020-03-29,0.0
2020-03-30,708807.0299999999
2020-03-31,64080.28
2020-04-01,753.42
2020-04-02,0.0
2020-04-03,0.0
2020-04-04,0.0
2020-04-05,0.0
2020-04-06,0.0
2020-04-07,10312.25
2020-04-08,3209.0
2020-04-09,0.0
2020-04-10,0.0
2020-04-11,0.0
2020-04-12,0.0
2020-04-13,3928.34
2020-04-14,0.0
2020-04-15,0.0
2020-04-16,73587.5
2020-04-17,6050.0
2020-04-18,0.0
2020-04-19,0.0
2020-04-20,738082.29
2020-04-21,0.0
2020-04-22,0.0
2020-04-23,121826.68
2020-04-24,0.0
2020-04-25,0.0
2020-04-26,0.0
2020-04-27,0.0
2020-04-28,0.0
2020-04-29,0.0
2020-04-30,4347.68
2020-05-01,0.0
2020-05-02,0.0
2020-05-03,0.0
2020-05-04,0.0
2020-05-05,0.0
2020-05-06,0.0
2020-05-07,0.0
2020-05-08,58696.46
2020-05-09,0.0
2020-05-10,0.0
2020-05-11,0.0
2020-05-12,0.0
2020-05-13,0.0
2020-05-14,60090.61
2020-05-15,57484.49
2020-05-16,0.0
2020-05-17,0.0
2020-05-18,0.0
2020-05-19,0.0
2020-05-20,24969.0
2020-05-21,47277.51
2020-05-22,23170.46
2020-05-23,0.0
2020-05-24,0.0
2020-05-25,13316.8
2020-05-26,775.36
2020-05-27,0.0
2020-05-28,0.0
2020-05-29,28395.24
2020-05-30,0.0
2020-05-31,0.0
2020-06-01,0.0
2020-06-02,0.0
2020-06-03,0.0
2020-06-04,0.0
2020-06-05,90784.78
2020-06-06,0.0
2020-06-07,0.0
2020-06-08,4350.0
2020-06-09,0.0
2020-06-10,50145.61
2020-06-11,47040.9
2020-06-12,65912.71
2020-06-13,0.0
2020-06-14,0.0
2020-06-15,0.0
2020-06-16,0.0
2020-06-17,0.0
2020-06-18,54682.4
2020-06-19,174510.4
2020-06-20,0.0
2020-06-21,0.0
2020-06-22,0.0
2020-06-23,0.0
2020-06-24,18816.36
2020-06-25,0.0
2020-06-26,22238.86
2020-06-27,0.0
2020-06-28,0.0
2020-06-29,46290.85
2020-06-30,165043.15
2020-07-01,0.0
2020-07-02,7603.8
2020-07-03,24034.85
2020-07-04,0.0
2020-07-05,0.0
2020-07-06,0.0
2020-07-07,31704.37
2020-07-08,64054.02
2020-07-09,0.0
2020-07-10,110424.45
2020-07-11,0.0
2020-07-12,0.0
2020-07-13,303494.5
2020-07-14,190058.87
2020-07-15,12460.92
2020-07-16,0.0
2020-07-17,17740.24
2020-07-18,0.0
2020-07-19,0.0
2020-07-20,4890.91
2020-07-21,0.0
2020-07-22,32691.07
2020-07-23,0.0
2020-07-24,30360.22
2020-07-25,0.0
2020-07-26,0.0
2020-07-27,6814.89
2020-07-28,52543.3
2020-07-29,0.0
2020-07-30,23665.84
2020-07-31,28653.82
2020-08-01,0.0
2020-08-02,0.0
2020-08-03,0.0
2020-08-04,0.0
2020-08-05,17728.08
2020-08-06,35796.490000000005
2020-08-07,29498.8
2020-08-08,0.0
2020-08-09,0.0
2020-08-10,0.0
2020-08-11,89423.97
2020-08-12,21799.600000000002
2020-08-13,22472.1
2020-08-14,53526.770000000004
2020-08-15,0.0
2020-08-16,0.0
2020-08-17,39367.15
2020-08-18,0.0
2020-08-19,206633.4
2020-08-20,27905.42
2020-08-21,482773.69
2020-08-22,0.0
2020-08-23,0.0
2020-08-24,63743.0
2020-08-25,13176.44
2020-08-26,0.0
2020-08-27,4890.2
2020-08-28,6670.0
2020-08-29,0.0
2020-08-30,0.0
2020-08-31,40809.38
2020-09-01,0.0
2020-09-02,3500.0
2020-09-03,14926.27
2020-09-04,6902.0
2020-09-05,0.0
2020-09-06,0.0
2020-09-07,870.0
2020-09-08,0.0
2020-09-09,20342.92
2020-09-10,11857.54
2020-09-11,28267.4
2020-09-12,0.0
2020-09-13,0.0
2020-09-14,32329.699999999997
2020-09-15,186437.83
2020-09-16,0.0
2020-09-17,0.0
2020-09-18,117187.49
2020-09-19,0.0
2020-09-20,0.0
2020-09-21,66849.51
2020-09-22,0.0
2020-09-23,145263.9
2020-09-24,11767.54
2020-09-25,23928.39
2020-09-26,0.0
2020-09-27,0.0
2020-09-28,269627.17
2020-09-29,3480.0
2020-09-30,97523.08
2020-10-01,2900.0
2020-10-02,0.0
2020-10-03,0.0
2020-10-04,0.0
2020-10-05,0.0
2020-10-06,25885.17
2020-10-07,1850.0
2020-10-08,51666.799999999996
2020-10-09,0.0
2020-10-10,0.0
2020-10-11,0.0
2020-10-12,5892.8
2020-10-13,0.0
2020-10-14,8632.72
2020-10-15,263697.31
2020-10-16,0.0
2020-10-17,0.0
2020-10-18,0.0
2020-10-19,214055.96
2020-10-20,5439.04
2020-10-21,251523.56
2020-10-22,60117.12
2020-10-23,0.0
2020-10-24,0.0
2020-10-25,0.0
2020-10-26,68715.44
2020-10-27,66626.92
2020-10-28,99747.55
2020-10-29,282361.99
2020-10-30,159022.46
2020-10-31,150.8
2020-11-01,0.0
2020-11-02,0.0
2020-11-03,0.0
2020-11-04,3034.85
2020-11-05,0.0
2020-11-06,272171.19
2020-11-07,0.0
2020-11-08,0.0
2020-11-09,0.0
2020-11-10,176904.0
2020-11-11,31690.55
2020-11-12,16208.68
2020-11-13,111563.0
2020-11-14,4772.33
2020-11-15,0.0
2020-11-16,0.0
2020-11-17,87178.96
2020-11-18,22580.559999999998
2020-11-19,422240.0
2020-11-20,116144.86
2020-11-21,4196.88
2020-11-22,0.0
2020-11-23,19930.010000000002
2020-11-24,276833.25
2020-11-25,89820.59000000001
2020-11-26,18235.57
2020-11-27,101739.24
2020-11-28,0.0
2020-11-29,0.0
2020-11-30,268752.70999999996
2020-12-01,0.0
2020-12-02,78104.93
2020-12-03,10962.43
2020-12-04,0.0
2020-12-05,0.0
2020-12-06,0.0
2020-12-07,0.0
2020-12-08,0.0
2020-12-09,0.0
2020-12-10,0.0
2020-12-11,0.0
2020-12-12,0.0
2020-12-13,0.0
2020-12-14,78564.48
2020-12-15,71651.29
2020-12-16,41474.54
2020-12-17,10440.0
2020-12-18,4350.0
2020-12-19,4196.88
2020-12-20,0.0
2020-12-21,46708.56
2020-12-22,16443.0
2020-12-23,11129.5
2020-12-24,0.0
2020-12-25,0.0
2020-12-26,0.0
2020-12-27,0.0
2020-12-28,5124.62
2020-12-29,18067.6
2020-12-30,4520.52
